bio_source,0,1,2,3,4,5,6,7,8,9,mean
bio_source_108T,0.5652764251205941,0.629027972583063,0.6253053961396977,0.6018078128940902,0.6087419743245621,0.5752909660329104,0.5894553661326811,0.6200246352441448,0.5521631866169407,0.5752508285610443,0.5942344563649729
bio_source_12T,0.3707293956252637,0.4541670816807917,0.4495795398137467,0.476414370535882,0.4809151080759691,0.4493656726604644,0.460556253974916,0.4407896255065935,0.425132600375501,0.4620251091401569,0.4469674757389285
bio_source_A2780,0.46841128630483,0.5122115492961679,0.4667900950357423,0.5050484524675769,0.5311565828855929,0.5429224612534989,0.4849439779302777,0.4538495243946141,0.4811869854937396,0.510908751364187,0.4957429666426227
bio_source_A549,0.4686440567928365,0.5313705076857327,0.4962448355241612,0.5112743222246086,0.5556744818102455,0.5538640515638781,0.5172776686702935,0.5150529576373927,0.5184594234790683,0.5522709177420712,0.5220133223130288
bio_source_BJ,0.4843278139958751,0.558432593911915,0.4817225637297637,0.5334498373152952,0.5710212985794723,0.5216753802462988,0.5204697607155104,0.5089050971607998,0.4657391706808784,0.5434475745247382,0.5189191090860547
bio_source_BRx-142,0.3836190728971873,0.3834726617372519,0.3956425848758121,0.3949585297750277,0.3966370431874708,0.348216692155839,0.4023157813983828,0.368305344746869,0.3738499120709635,0.3492676052192034,0.3796285228064008
bio_source_C643,-1.2158573312251586,-1.4667302004762988,-1.164432940715117,-1.3191199499320936,-1.2338665257323482,-1.4358242755663595,-1.4533413323643911,-1.2008742629156297,-1.1943878536116537,-1.1992639666825604,-1.288369863922161
bio_source_CRL-1634,0.589187546356353,0.6602900761867025,0.6291884023176519,0.658112088460771,0.6445796683429901,0.6295966916460706,0.6492369038117358,0.6389848014469834,0.6245692317027463,0.6310215369494698,0.6354766947221474
bio_source_Calu-3,0.5372728886993197,0.6020354890557241,0.5870288907687353,0.5745441858319837,0.5925745436930041,0.5681717903418498,0.5764041922426573,0.5854682761304639,0.5516398045455744,0.558746797653817,0.5733886858963129
bio_source_Cybrid Cells,0.4435008122689127,0.5155185134608713,0.4907431274747755,0.5236583874636443,0.5097308373661937,0.4847121486198538,0.5036928666667985,0.4579313194374109,0.4784884649385682,0.4851308705814291,0.4893107348278458
bio_source_H1-hESC,0.5615613182409124,0.5812593597423132,0.5629147723747019,0.5783469740370349,0.5859840373407106,0.5834523714716874,0.5840745647732819,0.5558062962887063,0.56075851911246,0.5713225123068348,0.5725480725688643
bio_source_H1933,0.476557961920684,0.5444641969342097,0.4653644865639929,0.5428849985774098,0.5517793420535322,0.5076312184568971,0.4840139719131336,0.4736040401014066,0.4412596055045878,0.4959258630773625,0.4983485685103215
bio_source_H9-hESC,0.5533215704940444,0.5972178117272812,0.528004982170492,0.5831809301919906,0.5931542514341344,0.5742737810853463,0.5689615540244817,0.5597064187857599,0.533172918732717,0.5848551285453445,0.5675849347191592
bio_source_HAP-1,0.5124664409282464,0.5176348603311579,0.4746263194456713,0.5070447195642505,0.5584346022647927,0.5029255987186215,0.5310672073708197,0.5039672034790277,0.4945776119329479,0.5048858284048757,0.5107630392440412
bio_source_HCC tumor,0.5306247268010238,0.5553679960856037,0.4903450232347224,0.5107758031051004,0.5724311652310048,0.557700181748416,0.534679688919288,0.5048390257014315,0.5322648119968412,0.5113643383792834,0.5300392761202715
bio_source_HCC_adjancent_normal,0.554637766843601,0.5616458806653224,0.5210358502453228,0.5121899945270514,0.5701840290765696,0.5833210935354625,0.5692476870777097,0.532846619953451,0.5740033455964126,0.5187764846860883,0.5497888752206992
bio_source_HCT116,0.4881068247872145,0.5119544681790028,0.5100929148965375,0.5484726340816809,0.5500969025941196,0.5566352296572177,0.5208271856027311,0.5198095695438161,0.5137044905767862,0.534627783635249,0.5254328003554355
bio_source_HEK293,0.4889099545391019,0.5073421137411471,0.4722162175807618,0.4972882780754563,0.5335912456906472,0.5053694102489779,0.4864734236223323,0.4857966278730501,0.4970564870111635,0.5023282360937942,0.4976371994476432
bio_source_HEK293T,0.4792788664478445,0.5222271554019781,0.5003201578533332,0.5217284740919707,0.551067770975505,0.5412972639283697,0.5289745302644654,0.5018368354834862,0.5356629079741343,0.5342088095781682,0.5216602771999256
bio_source_HMECs,0.6935557500737161,0.7247350402933133,0.6883780295197381,0.7176832932464416,0.739061495527418,0.7382838843027134,0.7324224183739614,0.7284936674151281,0.733737760589426,0.7312512832447418,0.7227602622586596
bio_source_HSB2,0.34898206552654,0.3791116684389941,0.3584278642013939,0.3761306314915698,0.3871579635142514,0.3527014635746408,0.392340345424182,0.3345026506916501,0.3445950299005385,0.3270455961766704,0.3600995278940431
bio_source_HSPCs,0.3260681619929042,0.3801657470862075,0.4177431549933559,0.4350218488089938,0.433654556262415,0.3969795227288981,0.3890329407096213,0.3698295891029939,0.4040587032966172,0.4392807180282687,0.3991834943010277
bio_source_HeLa,0.5292920863504131,0.6089851828938226,0.5401757544321109,0.6032252936270778,0.6305001438168842,0.6005758150458789,0.5918383554145243,0.5755684346456181,0.5770290133426159,0.5631782582575766,0.5820368337826521
bio_source_HeLa S3,0.5437910200629343,0.6086426250697973,0.5589046507095197,0.5909088705921987,0.6119844278414373,0.6171478772665946,0.5915506089735827,0.5410861461167911,0.5483632294414993,0.6050313949091656,0.5817410850983519
bio_source_HepG2,0.3413305328674669,0.3627651712508629,0.3203889472338888,0.2927365349376218,0.2962854088881212,0.3281705088333585,0.3131657528949157,0.3054477773801316,0.2827554460988328,0.3068267067155495,0.314987278710075
bio_source_Huh-7.5,0.4477974522717998,0.5264482240122911,0.4353638378560687,0.4655740508805819,0.5027178461844266,0.4779627921974886,0.4603125144874445,0.4698966300412336,0.4973866109208471,0.4481874190607013,0.4731647377912883
bio_source_Huh7,0.3949517083607473,0.442246934295419,0.3554455056965093,0.3866250060563537,0.4394208638936885,0.3961205698621154,0.4246232510543771,0.3591132861933553,0.3838310972032895,0.3940326063455633,0.3976410828961419
bio_source_K562,0.4039571280371443,0.4191240914039668,0.4115469182361414,0.4277963507007959,0.4315748477452962,0.4026677549825856,0.4525511019444691,0.3858880065824925,0.4330098155031195,0.4456557687010378,0.421377178383705
bio_source_Kidney normal tissue,0.373830954470017,0.4052282269176596,0.3474939235756206,0.3933270305397128,0.3848178681647796,0.3925819631191349,0.3853651021663191,0.3505850365586478,0.3441801593127719,0.3847873356834428,0.3762197600508106
bio_source_LCL,0.5300889973376965,0.6058504731700135,0.5471398055855233,0.5871925524496644,0.6128310954197997,0.5771789343227975,0.5765458050390548,0.5448990133714975,0.5716679049492828,0.5743382098005654,0.5727732791445895
bio_source_LuCaP-PDX,0.5670377919997094,0.5907945955549815,0.543519993740862,0.5946167044585962,0.6065745084469476,0.6144349943583798,0.602463901287251,0.5614954122398281,0.5831840452985619,0.5870415597893786,0.5851163507174496
bio_source_MCF10A,0.4541876662194704,0.5286699834565798,0.497099152010108,0.5245362845125585,0.5288317388463941,0.5118064162521836,0.5278674396164911,0.4875100739413064,0.4749835459905541,0.5005717752964003,0.5036064076142047
bio_source_MCF10A-ER-Src,0.5199121972390712,0.5706806249256329,0.50422964320021,0.555226909670931,0.5782925845329538,0.542786914988008,0.5619462494518728,0.5214168431822503,0.5255866937410323,0.5484962633923809,0.5428574924324343
bio_source_MCF7,0.5140648478682845,0.5383267944128736,0.5010548542978928,0.5590467187220941,0.5764713030525463,0.5671339071457243,0.5468230579044169,0.4967254619847457,0.5080882017584415,0.5561745289315814,0.5363909676078602
bio_source_MD55A3,0.5466881019172978,0.5874446389800706,0.5665167897689309,0.5786192567433308,0.5547077228675303,0.5279696074748035,0.5716210231113501,0.5761530925814912,0.5357915404781681,0.5765591946104686,0.5622070968533441
bio_source_MDA-MB-231,0.6188437487311228,0.6660053152025012,0.641507386222598,0.6719257367120252,0.6785991565684384,0.6601128391329665,0.6647755692825281,0.6433010335935129,0.6547220868696213,0.6662211787000695,0.6566014051015384
bio_source_MM1.S,0.5765626472942088,0.5962625011154382,0.5823916822739875,0.6141971626865392,0.6326830912397227,0.6202200481832574,0.6353370080907845,0.5949934787771153,0.6177192164473173,0.6136179598083182,0.608398479591669
bio_source_MOLM-13,0.4643923677910447,0.4800702669604123,0.4322710827386227,0.4858325863660194,0.4748334925380689,0.4585260115083063,0.4815177187252866,0.4402274801597158,0.4704280576210126,0.4517691570327923,0.4639868221441282
bio_source_Molt-3,0.4712979857162785,0.4840974865973656,0.4616873633819015,0.5070963971633229,0.5096920657195272,0.4912000206901722,0.503636879207352,0.4625424052037138,0.4680827267554908,0.493622487669093,0.4852955818104217
bio_source_Mutu,-0.0811932741489782,-0.0502474603617959,0.0226250917734004,0.0081636524051433,0.0163762446638643,-0.0051093901399157,-0.1402152581853719,-0.1040414525974886,0.020527900855373,-0.0157555937627114,-0.032886953949848
bio_source_OSCC,0.605615749917199,0.6376197899029485,0.5978807189271133,0.6546421729000864,0.6420057988410355,0.6322106106903089,0.6288148846041547,0.6171273235804008,0.6255337953287952,0.625683266664669,0.6267134111356711
bio_source_PANC1,0.0852097508243838,0.0676164157787454,0.1012936559179178,0.1438480982066886,0.2161374091023908,0.1531578139633668,0.1028362421059655,0.0989811023103499,0.1252185999155166,0.1211633254123117,0.1215462413537637
bio_source_PATU-8902,0.5068053067261186,0.5393007967767323,0.480024882593921,0.4922961083253847,0.4992387470141015,0.4801025275668987,0.5145733049596009,0.4145919493124629,0.5036795956738236,0.4997281203798726,0.4930341339328915
bio_source_PC3,0.5004957153433274,0.5307103385715135,0.4644209472766332,0.5144751317921417,0.5071228809680938,0.4877202053040357,0.5064780543663563,0.5060946369922015,0.4699714218488278,0.5120049590245621,0.4999494291487693
bio_source_PC9,0.516392127971845,0.592150861544469,0.5035119938343025,0.6052726561088011,0.6018883488105204,0.5941068518335322,0.5776677346876047,0.5602181632621177,0.5234923394970672,0.546294915954296,0.5620995993504556
bio_source_Primary CD4+ T-cells,0.375034847837389,0.4248823266631197,0.3903988966615197,0.4324912206262743,0.4211086778624013,0.4174687407431318,0.4353053406905566,0.3656984458257974,0.3976854607117451,0.4417203011779723,0.4101794258799908
bio_source_Primary human bronchial epithelial cells,0.2555452547492611,0.3064904231867122,0.2422938929015321,0.3006081696262397,0.314090964599842,0.328172592268266,0.3208150327455206,0.290218725640447,0.2595833943199925,0.2451628484091027,0.2862981298446916
bio_source_RD-CCL-136,0.4122451832193312,0.4864097345242041,0.448374380907784,0.4779445164077061,0.4960930462818522,0.4776080155385165,0.4466668372369173,0.4269793790665007,0.442615825224131,0.4621825952438608,0.4577119513650804
bio_source_RPE-1,0.447986479615636,0.4794393368371722,0.4577139748282021,0.5065750693512934,0.5107758912102471,0.466220233750268,0.4966203629558813,0.4746179652640043,0.4551471543193179,0.4798331324875337,0.4774929600619557
bio_source_SH-SY5Y,0.4129071655767484,0.4105740949323094,0.4123359737859025,0.4045826677531903,0.4311142103784875,0.4077294298894174,0.4158146153265508,0.3880592086383817,0.3719020656128364,0.4078591778731019,0.4062878609766926
bio_source_SUM159PT,0.6800249459548192,0.677286282452828,0.640076567820868,0.6668650667206537,0.6666060413875861,0.6795452630133166,0.6679243478296186,0.64200250798868,0.6921543090226573,0.6768074769782402,0.6689292809169268
bio_source_SW480TetOnAPC,0.4824120839312145,0.5018365536718725,0.4852061152415108,0.4840216969137685,0.5286160841188404,0.5369310264874152,0.5005592501703383,0.4704126188493606,0.5119158636321571,0.5196942474182085,0.5021605540434686
bio_source_T47D,0.6395972779433816,0.6650015617226555,0.6374177982671096,0.6674317837753514,0.671807501558578,0.6674111942446428,0.6961095003756439,0.652259388506244,0.6794673881452209,0.6792169845082879,0.6655720379047115
bio_source_THP-1,0.3320270033209107,0.3513689153947794,0.3052424385918015,0.2680807112764979,0.2947945741291429,0.3133136550099507,0.3336234145268376,0.3051940270205087,0.3409610719379751,0.3278038795339557,0.317240969074236
bio_source_U-251,0.5139425520799301,0.5534149263905823,0.5343343555732986,0.5778914499800665,0.5644297703294319,0.5624035560979371,0.5867954988484771,0.5470760492269652,0.506072040337876,0.5727594496973939,0.5519119648561958
bio_source_U-343,0.5026153664893271,0.5744211217061623,0.5386524417254488,0.5599444441920536,0.5708845136252572,0.5574284465999881,0.5766712788125767,0.5350885192847794,0.5413140493593972,0.5495394986227452,0.5506559680417735
bio_source_U2392,0.0501879397738673,0.1060645604154473,0.1516072470348483,0.0749060501010736,0.1616163589622858,0.1364375467880708,0.0519829183853174,0.0224497513686584,0.127342498792507,0.1343792952740806,0.1016974166896157
bio_source_U2OS,0.4800810801141263,0.5333118356088654,0.5012919305023712,0.5078849100747941,0.5457009591324182,0.5239306233656809,0.5363544967791681,0.5053315097465412,0.5119690638730241,0.5271365550629497,0.5172992964259939
bio_source_Vero 6,0.5478628362023488,0.5803372397206414,0.5303663817978579,0.5783786921458959,0.5723893684861645,0.5935476340951893,0.5727023330984355,0.5403166180565008,0.5848828214017754,0.5927937481601226,0.5693577673164932
bio_source_WI38,0.5131840614612835,0.5585635816003969,0.5172592342593195,0.5506940091788304,0.5649053990323933,0.5491318756939509,0.5553390194281709,0.5460924039268948,0.557506185273002,0.5135413563594504,0.5426217126213693
bio_source_WM902B,0.3975218058186458,0.4536019721668953,0.4081834007106117,0.45382400810539,0.47626154168498,0.4325901268899821,0.4658115659247559,0.4474082003846082,0.4232689025595282,0.4690655560293789,0.4427537080274776
bio_source_WTC-11,0.4657377470039133,0.5061810532977762,0.4570756822396524,0.4781929970904622,0.4990684540853395,0.4898919227009004,0.4907792149694804,0.4782558828693142,0.4959981727358437,0.5065943989512426,0.4867775525943925
bio_source_ZR75-1,0.4967649003436497,0.586593708202361,0.5151105681449969,0.5641071454500686,0.5393447912570923,0.5994264407917947,0.5735338071765206,0.5357446267610868,0.5521613506136946,0.5595989032364092,0.5522386241977675
bio_source_cardiac fibroblasts,0.4665506705005326,0.459923132193834,0.4554866147355586,0.4498104592059478,0.4970572773861624,0.4490229731317412,0.4639548201459449,0.4672378773997427,0.4568336681639215,0.4287870583526185,0.4594664551216004
bio_source_ccRCC,0.4447955618550359,0.5041522310145901,0.4547024540165209,0.4814659851722054,0.4881359740091445,0.4721828807380839,0.4932914073806275,0.4323577418517815,0.4463559237867451,0.4876235354780402,0.4705063695302774
bio_source_early neurons,0.4807507191516451,0.5140829179553249,0.4583412107881679,0.4979542365254792,0.5042928964124284,0.5070012457717461,0.4955261038323171,0.4863987642905042,0.464089577349734,0.53493801918746,0.4943375691264806
bio_source_fibroblast,0.4037265408312299,0.4656198500774996,0.4245300911042049,0.4564141111719781,0.4934617993101496,0.4754190004610669,0.4219610614414505,0.412337538364384,0.4623261988453881,0.4600518231695929,0.4475848014776945
bio_source_hESC,0.5063938151251928,0.5291057261050665,0.4740961701481562,0.5076799383749242,0.5457399123640077,0.5435678177444884,0.5176570865369368,0.4982879905704251,0.5006474534187872,0.5159423926297007,0.5139118303017686
bio_source_human brain tumor,0.4202834662550725,0.4102725178521523,0.3492285311869217,0.3582536270714809,0.4141102538474054,0.3787581102065361,0.3770433641513132,0.3976284384333325,0.4098925956684286,0.4201883937226337,0.3935659298395276
bio_source_iPSC-differentiated dopamine neurons,0.3868220247169059,0.4172087948134819,0.4020722374692423,0.4165226050835217,0.4601828013020087,0.4069888541381605,0.3972917843788544,0.3452083195131294,0.3897365629812573,0.4002995906947403,0.4022333575091303
bio_source_megakaryocytes,0.535817518336447,0.5395621159446327,0.5048367828221563,0.5452429129006817,0.5470725855218308,0.5439551202632946,0.5745739929032078,0.5203976525790506,0.5560960790460119,0.5271080702941668,0.5394662830611481
bio_source_muscle tissue,0.2905847159199858,0.3090199661622045,0.2384960484480425,0.243157605995837,0.2473234051291739,0.2554150086925375,0.2934089789805093,0.2319753911567326,0.2676902632385116,0.264670371195955,0.264174175491949
bio_source_neuronal precursor cells,0.495575621425574,0.541369698829766,0.4652038378784007,0.5276666640700792,0.5349804217611966,0.5529882225570133,0.518888991801985,0.4973525093216745,0.4884063257577218,0.5400891635744829,0.5162521456977893
bio_source_neurons,0.5329624309483646,0.5513296000949837,0.4948813960473225,0.5527555792229825,0.5627337623787242,0.567357246788736,0.5389291586842937,0.5159045797471096,0.5126432485776543,0.571525746637987,0.5401022749128158
bio_source_normal brain tissue,0.3925118304404023,0.3677564467622991,0.3608030392593101,0.3810705425021308,0.4031342403208677,0.3597545779416312,0.3744314756361262,0.3805629876376944,0.3844294184758702,0.3667404871661374,0.377119504614247
bio_source_normal prostate,0.6183530975569564,0.6446756154089577,0.5807307878183006,0.6409423169633315,0.6061904899978987,0.591284405905723,0.6511896758382734,0.6386204984863338,0.6292020692504752,0.6076862610430993,0.620887521826935
bio_source_primary macrophages,-0.6648451073940023,-0.6147039974953592,-0.7253712521247551,-0.6920623722276136,-0.9028721388661204,-0.8398891653650378,-0.7678813024570461,-0.8821389491884561,-0.57079180809484,-0.5890136755126709,-0.7249569768725901
bio_source_skeletal muscle,0.0186015408444153,-0.0944345661375629,-0.0747199042289088,-0.1766836309965531,-0.0801807915592203,-0.0666311596631465,-0.0834185014408352,-0.0678244635085232,-0.1306078216776767,0.0448506807102792,-0.0711048617657732
mean_across_cell_lines,0.5671536064410239,0.6197293634901513,0.5734022492793837,0.6041296187967468,0.6224520853406355,0.612022400503776,0.6186439070101108,0.5820354543990318,0.6027649703097998,0.6014328313518176,0.6003766486922477
mean_te,0.5492221289033374,0.6056822588268691,0.5656935633063161,0.6068803815898834,0.6174721443083104,0.6010048742038451,0.6115534617514184,0.5748986974748798,0.5842730728048429,0.5838349635191741,0.5900515546688877
